_id,timestamp
905669286950955709_264428161,2015-01-25T11:50:45.707Z
905668924714747758_1562823808,2015-01-25T11:50:45.783Z
397715761709071099_246283981,2015-01-25T11:50:45.816Z
905639071693971941_1546125551,2015-01-25T11:50:45.861Z
905596762159034988_268578819,2015-01-25T11:50:45.887Z
905301574709344538_1368672493,2015-01-25T11:50:45.928Z
905580313817182255_177942619,2015-01-25T11:50:45.970Z
905574993928993249_1564656869,2015-01-25T11:50:45.980Z
905570428361169551_758501077,2015-01-25T11:50:46.029Z
742417393609821829_328753026,2015-01-25T11:50:46.051Z
746889702739496403_328753026,2015-01-25T11:50:46.081Z
749823806468476691_328753026,2015-01-25T11:50:46.127Z
762846801789145007_328753026,2015-01-25T11:50:46.159Z
769200237765939124_328753026,2015-01-25T11:50:46.196Z
794720856548789818_328753026,2015-01-25T11:50:46.226Z
798516448450268446_328753026,2015-01-25T11:50:46.268Z
803662133550075094_328753026,2015-01-25T11:50:46.304Z
815057904358870122_328753026,2015-01-25T11:50:46.341Z
818200022438858415_328753026,2015-01-25T11:50:46.387Z
824272381537111931_328753026,2015-01-25T11:50:46.433Z
831742441247689787_328753026,2015-01-25T11:50:46.494Z
905495416195635526_12106397,2015-01-25T11:50:46.564Z
840700096871878102_328753026,2015-01-25T11:50:46.627Z
851344935170822026_328753026,2015-01-25T11:50:46.681Z
860993781500955894_328753026,2015-01-25T11:50:46.759Z
865143303831506774_328753026,2015-01-25T11:50:46.800Z
866055949963448286_328753026,2015-01-25T11:50:46.859Z
873306605321407598_328753026,2015-01-25T11:50:47.344Z
873240908495015658_328753026,2015-01-25T11:50:47.427Z
882013212037303960_328753026,2015-01-25T11:50:47.501Z
884079901813984662_328753026,2015-01-25T11:50:47.548Z
889272989251489068_328753026,2015-01-25T11:50:47.605Z
896286881399918368_328753026,2015-01-25T11:50:47.649Z
897850569076461308_328753026,2015-01-25T11:50:47.696Z
902052359682608400_328753026,2015-01-25T11:50:47.751Z
905351387217465183_865830066,2015-01-25T11:50:47.796Z
885325503228514518_1553095483,2015-01-25T11:50:48.056Z
848414063469236910_1553095483,2015-01-25T11:50:48.164Z
